Poczatek gry. (27.10.2015 0:48)
Gracz,Tura,Dochod,Czas
1,1,3,74
2,1,3,23
1,2,3,57
2,2,3,10
1,3,3,339
2,3,3,9
1,4,5,161
2,4,5,21
1,5,5,130
2,5,5,21
1,6,5,848
2,6,5,22
1,7,5,3101
2,7,5,10
1,8,5,187
2,8,5,21
1,9,5,391
2,9,5,10
1,10,5,282
2,10,5,20
1,11,5,434
2,11,5,22
1,12,5,597
2,12,5,22
1,13,5,679
2,13,3,23
1,14,5,1279
2,14,3,21
1,15,5,1271
2,15,3,22
1,16,5,1294
2,16,3,22
1,17,5,1286
2,17,3,22
1,18,5,867
2,18,3,22
1,19,5,896
2,19,3,21
1,20,8,616
2,20,3,21
1,21,8,418
2,21,3,21
1,22,8,400
2,22,3,23
1,23,8,245
2,23,3,22
1,24,8,246
2,24,3,21
1,25,8,156
2,25,3,10
1,26,13,216
2,26,3,22
1,27,13,183
2,27,3,22
1,28,15,121
2,28,3,10
1,29,15,541
2,29,3,10
1,30,15,166
2,30,3,23
1,31,15,291
2,31,3,10
1,32,15,188
2,32,3,19
1,33,15,152
2,33,8,22
1,34,15,106
2,34,3,23
1,35,15,138
2,35,3,22
1,36,15,104
2,36,3,12
1,37,15,213
2,37,3,23
1,38,22,224
2,38,3,22
1,39,22,93
2,39,3,10
1,40,22,56
2,40,3,10
1,41,22,30
2,41,3,24
1,42,22,34
2,42,3,23
1,43,22,30
2,43,3,22
1,44,22,13
2,44,3,12
1,45,22,17
2,45,3,11
1,46,22,23
2,46,3,21
1,47,22,14
2,47,3,10
1,48,22,22
2,48,3,25
1,49,27,23
