Poczatek gry. (27.10.2015 4:39)
Gracz,Tura,Dochod,Czas
1,1,3,1008
2,1,3,30
1,2,3,1007
2,2,3,22
1,3,3,1006
2,3,3,21
1,4,3,1008
2,4,3,12
1,5,3,1007
2,5,3,10
1,6,3,1016
2,6,3,10
1,7,3,1005
2,7,3,10
1,8,3,1005
2,8,3,25
1,9,3,1007
2,9,3,10
1,10,8,1032
2,10,3,10
1,11,8,1040
2,11,3,11
1,12,8,1015
2,12,5,19
1,13,8,1005
2,13,5,9
1,14,10,1018
2,14,5,23
1,15,10,1015
2,15,5,11
1,16,10,1005
2,16,5,13
1,17,10,1007
2,17,5,11
1,18,10,1015
2,18,5,10
1,19,10,1005
2,19,5,21
1,20,10,1015
2,20,5,12
1,21,10,1005
2,21,5,20
1,22,10,1015
2,22,5,21
1,23,10,1015
2,23,5,10
1,24,10,1006
2,24,5,9
1,25,10,1004
2,25,5,13
1,26,10,1005
2,26,5,10
1,27,10,1006
2,27,5,22
1,28,10,1006
2,28,5,11
1,29,10,1015
2,29,5,10
1,30,10,1008
2,30,5,21
1,31,10,1013
2,31,5,10
1,32,10,1011
2,32,5,9
1,33,10,1014
2,33,3,21
1,34,10,1005
2,34,3,9
1,35,10,1005
2,35,3,10
1,36,10,1005
2,36,3,21
1,37,15,1015
2,37,3,21
1,38,15,1014
2,38,3,21
1,39,15,1014
2,39,3,21
1,40,15,1014
2,40,3,20
1,41,15,1015
2,41,3,22
1,42,15,1014
2,42,3,21
1,43,15,1131
2,43,3,110
1,44,15,1014
2,44,3,22
1,45,15,1014
2,45,3,12
1,46,15,1014
2,46,3,21
1,47,15,1012
2,47,3,21
1,48,15,1014
2,48,3,19
1,49,15,1015
2,49,3,20
1,50,17,1015
2,50,3,11
1,51,17,1009
2,51,3,21
1,52,17,1014
2,52,3,10
1,53,17,1005
2,53,3,19
1,54,20,1026
2,54,3,10
1,55,20,1008
2,55,3,22
1,56,27,1021
