Poczatek gry. (26.10.2015 10:14)
Gracz,Tura,Dochod,Czas
1,1,3,52
2,1,3,21
1,2,3,58
2,2,3,16
1,3,5,53
2,3,3,8
1,4,5,15
2,4,3,14
1,5,5,45
2,5,3,18
1,6,5,83
2,6,3,17
1,7,5,94
2,7,3,18
1,8,5,114
2,8,3,16
1,9,5,100
2,9,3,21
1,10,5,110
2,10,3,17
1,11,5,103
2,11,3,17
1,12,5,85
2,12,3,18
1,13,10,62
2,13,3,21
1,14,10,84
2,14,3,15
1,15,10,206
2,15,3,15
1,16,10,188
2,16,3,16
1,17,10,235
2,17,3,17
1,18,10,176
2,18,3,14
1,19,10,738
2,19,3,14
1,20,10,1216
2,20,3,7
1,21,10,884
2,21,3,17
1,22,10,669
2,22,3,8
1,23,10,399
2,23,3,8
1,24,13,616
2,24,3,17
1,25,13,464
2,25,3,17
1,26,13,413
2,26,3,17
1,27,13,255
2,27,3,17
1,28,8,275
2,28,3,17
1,29,8,824
2,29,3,8
1,30,8,1100
2,30,3,8
1,31,8,1090
2,31,3,16
1,32,13,740
2,32,3,8
1,33,13,532
2,33,3,17
1,34,13,674
2,34,3,17
1,35,13,414
2,35,3,17
1,36,13,286
2,36,3,17
1,37,13,165
2,37,3,18
1,38,17,192
2,38,3,15
1,39,20,112
2,39,3,15
1,40,20,58
2,40,3,16
1,41,20,106
2,41,3,16
1,42,20,100
2,42,3,19
1,43,20,92
2,43,3,9
1,44,22,64
2,44,3,17
1,45,22,40
2,45,3,17
1,46,22,30
2,46,3,16
1,47,22,18
2,47,3,16
1,48,22,19
2,48,3,18
1,49,22,23
2,49,3,11
1,50,22,11
2,50,3,11
1,51,22,20
2,51,3,10
1,52,22,11
2,52,3,17
1,53,27,17
