Poczatek gry. (27.10.2015 4:35)
Gracz,Tura,Dochod,Czas
1,1,3,1015
2,1,3,18
1,2,3,1012
2,2,3,11
1,3,3,1017
2,3,3,22
1,4,3,1017
2,4,3,21
1,5,3,1017
2,5,3,10
1,6,3,1024
2,6,3,20
1,7,3,1016
2,7,3,18
1,8,3,1018
2,8,3,11
1,9,3,1015
2,9,3,10
1,10,8,1005
2,10,3,21
1,11,8,1016
2,11,3,19
1,12,8,1015
2,12,3,22
1,13,8,1017
2,13,3,22
1,14,8,1014
2,14,3,83
1,15,8,1015
2,15,3,11
1,16,8,1019
2,16,3,10
1,17,10,1005
2,17,3,12
1,18,10,1005
2,18,3,10
1,19,10,1016
2,19,3,10
1,20,10,1004
2,20,3,19
1,21,10,1014
2,21,3,21
1,22,10,1015
2,22,3,21
1,23,10,1015
2,23,3,20
1,24,10,1007
2,24,3,20
1,25,10,1016
2,25,3,21
1,26,10,1015
2,26,3,20
1,27,10,1015
2,27,3,11
1,28,10,1005
2,28,3,10
1,29,10,1004
2,29,3,20
1,30,10,1015
2,30,3,11
1,31,10,1005
2,31,3,11
1,32,10,1005
2,32,3,26
1,33,10,1008
2,33,3,22
1,34,10,1006
2,34,3,23
1,35,10,1008
2,35,3,9
1,36,10,1004
2,36,3,23
1,37,10,1016
2,37,3,11
1,38,10,1007
2,38,3,10
1,39,13,1020
2,39,3,23
1,40,13,1006
2,40,3,20
1,41,13,1016
2,41,3,10
1,42,13,1005
2,42,3,11
1,43,13,1006
2,43,3,11
1,44,13,1008
2,44,3,22
1,45,13,1012
2,45,3,11
1,46,13,1004
2,46,3,10
1,47,18,1007
