Poczatek gry. (27.10.2015 8:0)
Gracz,Tura,Dochod,Czas
1,1,3,2007
2,1,3,165
1,2,3,2005
2,2,3,331
1,3,3,2035
2,3,3,249
1,4,5,2014
2,4,3,186
1,5,5,2013
2,5,3,443
1,6,5,2014
2,6,3,179
1,7,5,2014
2,7,3,287
1,8,5,2015
2,8,3,363
1,9,5,2015
2,9,3,94
1,10,5,2013
2,10,3,87
1,11,8,2013
2,11,3,103
1,12,8,2014
2,12,3,121
1,13,8,2014
2,13,3,496
1,14,8,2014
2,14,3,267
1,15,8,2014
2,15,3,497
1,16,8,2015
2,16,3,287
1,17,8,2004
2,17,3,323
1,18,8,2003
2,18,3,221
1,19,8,2014
2,19,3,405
1,20,8,2068
2,20,3,285
1,21,8,2014
2,21,3,132
1,22,8,2014
2,22,3,242
1,23,8,2014
2,23,3,290
1,24,8,2123
2,24,3,110
1,25,8,2097
2,25,3,83
1,26,8,2065
2,26,3,135
1,27,8,2121
2,27,3,215
1,28,5,2126
2,28,3,266
1,29,5,2105
2,29,3,304
1,30,5,2101
2,30,3,97
1,31,10,2024
2,31,3,173
1,32,10,2071
2,32,5,135
1,33,10,2154
2,33,5,425
1,34,10,2119
2,34,5,170
1,35,10,2091
2,35,5,189
1,36,5,2094
2,36,5,280
1,37,5,2095
2,37,5,178
1,38,3,2139
2,38,5,618
1,39,8,2014
2,39,5,651
1,40,6,2015
2,40,5,498
1,41,8,2013
2,41,5,668
1,42,8,2014
2,42,5,445
1,43,8,2013
2,43,5,612
1,44,8,2014
2,44,5,1006
1,45,8,2015
2,45,7,147
1,46,8,2004
2,46,5,883
1,47,8,2018
2,47,5,480
1,48,8,2014
2,48,5,260
1,49,8,2014
2,49,5,286
1,50,8,2016
2,50,5,200
1,51,8,2014
2,51,5,198
1,52,11,2014
2,52,5,67
1,53,11,2014
2,53,5,165
1,54,6,2014
2,54,5,184
1,55,6,2014
2,55,3,154
1,56,6,2014
2,56,5,142
1,57,6,2013
2,57,5,406
1,58,6,2014
2,58,5,468
1,59,6,2014
2,59,3,518
1,60,6,2014
2,60,3,767
1,61,3,2016
2,61,3,730
1,62,3,2014
2,62,3,488
1,63,3,2015
2,63,3,987
1,64,3,2006
2,64,3,465
1,65,3,2014
2,65,3,328
1,66,3,2014
2,66,3,512
1,67,3,2014
2,67,3,349
1,68,3,2163
2,68,3,220
1,69,3,2014
2,69,3,129
1,70,3,2013
2,70,3,180
1,71,3,2014
2,71,3,453
1,72,3,2014
2,72,6,590
1,73,3,2067
2,73,6,307
1,74,3,2013
2,74,3,350
1,75,3,2060
2,75,3,579
1,76,3,2104
2,76,3,556
1,77,3,2005
2,77,3,673
1,78,3,2014
2,78,3,348
1,79,3,2014
2,79,3,714
1,80,3,2005
2,80,3,273
1,81,3,2006
2,81,3,249
1,82,5,2005
2,82,3,127
1,83,5,2004
2,83,3,152
1,84,3,2015
2,84,3,354
1,85,3,2015
2,85,3,499
1,86,3,2007
2,86,5,334
1,87,3,2006
2,87,3,314
1,88,5,2014
2,88,5,311
1,89,12,2014
2,89,5,243
1,90,12,2014
2,90,5,290
1,91,5,2014
2,91,5,894
1,92,5,2017
2,92,5,487
1,93,5,2012
2,93,5,677
1,94,5,2015
2,94,5,1049
1,95,5,2017
2,95,3,603
1,96,12,2007
2,96,3,89
1,97,12,2065
2,97,3,126
1,98,10,2210
2,98,3,88
1,99,10,2047
2,99,3,70
1,100,10,2004
2,100,3,56
1,101,10,2014
2,101,3,39
1,102,10,2014
2,102,3,113
1,103,10,2014
2,103,3,111
1,104,5,2019
2,104,3,70
1,105,5,2014
2,105,3,84
1,106,5,2014
2,106,3,70
1,107,8,2015
2,107,3,71
1,108,12,2015
2,108,3,115
1,109,12,2014
2,109,3,40
1,110,12,2015
2,110,3,26
1,111,15,2015
2,111,3,21
1,112,15,2032
2,112,3,23
1,113,15,2014
2,113,3,22
1,114,15,2014
2,114,3,32
1,115,15,2015
2,115,3,21
1,116,15,2015
2,116,3,25
1,117,15,2014
2,117,3,20
1,118,15,2014
2,118,3,184
1,119,20,2005
2,119,3,25
1,120,20,2017
2,120,3,20
1,121,20,2029
2,121,3,23
1,122,20,2029
2,122,3,23
1,123,22,2027
2,123,3,23
1,124,22,2029
2,124,3,11
1,125,27,2035
