Poczatek gry. (27.10.2015 6:4)
Gracz,Tura,Dochod,Czas
1,1,3,2008
2,1,3,191
1,2,3,2013
2,2,3,411
1,3,3,2014
2,3,3,160
1,4,3,2047
2,4,3,171
1,5,3,2014
2,5,3,245
1,6,3,2015
2,6,3,154
1,7,3,2014
2,7,8,460
1,8,5,2014
2,8,8,446
1,9,5,2013
2,9,3,845
1,10,5,2097
2,10,3,173
1,11,5,2014
2,11,3,1548
1,12,5,2014
2,12,3,329
1,13,5,2011
2,13,8,235
1,14,5,2013
2,14,8,179
1,15,5,2013
2,15,8,210
1,16,3,2013
2,16,8,263
1,17,3,2015
2,17,3,181
1,18,3,2013
2,18,3,227
1,19,3,2014
2,19,3,270
1,20,3,2015
2,20,3,324
1,21,3,2004
2,21,8,197
1,22,6,2014
2,22,8,189
1,23,3,2014
2,23,3,227
1,24,3,2014
2,24,3,391
1,25,3,2015
2,25,3,323
1,26,3,2013
2,26,3,265
1,27,3,2012
2,27,3,250
1,28,3,2014
2,28,3,211
1,29,6,2013
2,29,8,201
1,30,6,2014
2,30,3,898
1,31,8,2014
2,31,3,622
1,32,8,2004
2,32,3,345
1,33,8,2014
2,33,3,256
1,34,8,2013
2,34,3,749
1,35,8,2013
2,35,3,339
1,36,5,2110
2,36,3,428
1,37,5,2059
2,37,3,387
1,38,5,2014
2,38,3,477
1,39,5,2012
2,39,3,440
1,40,5,2014
2,40,3,235
1,41,5,2014
2,41,3,538
1,42,5,2003
2,42,3,126
1,43,5,2015
2,43,3,198
1,44,5,2007
2,44,3,188
1,45,5,2015
2,45,3,339
1,46,5,2014
2,46,3,258
1,47,5,2013
2,47,3,194
1,48,5,2004
2,48,3,296
1,49,7,2014
2,49,3,211
1,50,7,2013
2,50,3,100
1,51,12,2013
2,51,3,65
1,52,12,2014
2,52,3,77
1,53,12,2014
2,53,3,52
1,54,12,2013
2,54,3,80
1,55,12,2012
2,55,3,63
1,56,12,2013
2,56,3,88
1,57,7,2014
2,57,3,63
1,58,7,2004
2,58,3,94
1,59,7,2013
2,59,3,113
1,60,7,2004
2,60,3,210
1,61,7,2013
2,61,3,234
1,62,7,2014
2,62,3,172
1,63,7,2014
2,63,3,107
1,64,7,2013
2,64,3,73
1,65,7,2013
2,65,3,96
1,66,5,2012
2,66,3,105
1,67,5,2011
2,67,3,104
1,68,5,2013
2,68,3,126
1,69,5,2014
2,69,3,140
1,70,5,2012
2,70,3,232
1,71,5,2013
2,71,3,351
1,72,5,2013
2,72,3,699
1,73,5,2015
2,73,3,144
1,74,5,2221
2,74,3,570
1,75,5,2015
2,75,3,722
1,76,5,2016
2,76,3,839
1,77,5,2014
2,77,3,151
1,78,5,2014
2,78,3,892
1,79,5,2016
2,79,3,485
1,80,5,2014
2,80,3,448
1,81,5,2004
2,81,3,144
1,82,5,2013
2,82,3,174
1,83,5,2014
2,83,3,260
1,84,5,2225
2,84,3,401
1,85,5,2014
2,85,3,219
1,86,5,2014
2,86,3,110
1,87,5,2013
2,87,3,38
1,88,5,2011
2,88,5,213
1,89,5,2013
2,89,3,287
1,90,5,2004
2,90,3,365
1,91,5,2014
2,91,3,314
1,92,5,2014
2,92,3,144
1,93,5,2014
2,93,3,92
1,94,5,2168
2,94,3,66
1,95,5,2013
2,95,3,54
1,96,5,2014
2,96,3,110
1,97,8,2013
2,97,3,197
1,98,8,2014
2,98,3,104
1,99,5,2190
2,99,3,311
1,100,10,2033
2,100,3,346
1,101,10,2014
2,101,3,211
1,102,17,2137
2,102,3,64
1,103,17,2004
2,103,3,156
1,104,13,2134
2,104,3,235
1,105,13,2015
2,105,3,274
1,106,12,2137
2,106,3,296
1,107,19,2013
2,107,3,78
1,108,24,2019
2,108,3,46
1,109,24,2013
2,109,3,21
1,110,24,2026
2,110,3,22
1,111,24,2032
2,111,3,19
1,112,27,2025
