Poczatek gry. (27.10.2015 6:29)
Gracz,Tura,Dochod,Czas
1,1,3,2009
2,1,3,68
1,2,3,2015
2,2,3,76
1,3,3,2017
2,3,5,168
1,4,3,2015
2,4,5,30
1,5,3,2017
2,5,5,776
1,6,3,2016
2,6,5,524
1,7,3,2019
2,7,5,141
1,8,3,2017
2,8,5,747
1,9,3,2016
2,9,3,621
1,10,3,2016
2,10,3,220
1,11,3,2029
2,11,3,347
1,12,5,2006
2,12,3,189
1,13,5,2018
2,13,3,189
1,14,5,2004
2,14,3,176
1,15,5,2017
2,15,3,155
1,16,5,2015
2,16,3,123
1,17,5,2016
2,17,3,100
1,18,5,2016
2,18,3,100
1,19,5,2006
2,19,3,221
1,20,5,2009
2,20,3,147
1,21,5,2004
2,21,3,251
1,22,5,2016
2,22,3,867
1,23,5,2011
2,23,3,565
1,24,5,2007
2,24,3,129
1,25,5,2016
2,25,3,135
1,26,5,2013
2,26,3,215
1,27,5,2006
2,27,3,379
1,28,5,2006
2,28,3,334
1,29,5,2006
2,29,3,596
1,30,5,2020
2,30,3,609
1,31,5,2011
2,31,3,108
1,32,12,2040
2,32,3,176
1,33,12,2052
2,33,3,86
1,34,12,2010
2,34,8,175
1,35,12,2018
2,35,3,90
1,36,12,2006
2,36,3,59
1,37,12,2007
2,37,3,557
1,38,12,2007
2,38,3,577
1,39,12,2016
2,39,3,444
1,40,12,2018
2,40,3,389
1,41,5,2167
2,41,3,823
1,42,5,2005
2,42,5,399
1,43,5,2017
2,43,3,283
1,44,5,2016
2,44,3,384
1,45,5,2015
2,45,3,676
1,46,3,2038
2,46,3,774
1,47,3,2017
2,47,3,1643
1,48,3,2120
2,48,3,1462
1,49,3,2043
2,49,3,279
1,50,8,2011
2,50,3,869
1,51,3,2014
2,51,3,555
1,52,3,2007
2,52,5,534
1,53,3,2005
2,53,5,1319
1,54,8,2018
2,54,5,372
1,55,3,2134
2,55,5,437
1,56,3,2016
2,56,5,496
1,57,3,2005
2,57,5,307
1,58,3,2018
2,58,5,249
1,59,3,2019
2,59,5,296
1,60,3,2016
2,60,5,62
1,61,3,2017
2,61,3,61
1,62,3,2005
2,62,3,169
1,63,3,2018
2,63,5,317
1,64,3,2005
2,64,5,235
1,65,3,2158
2,65,5,261
1,66,3,2006
2,66,5,666
1,67,3,2027
2,67,5,1453
1,68,6,2010
2,68,7,1127
1,69,6,2008
2,69,7,703
1,70,6,2014
2,70,5,1010
1,71,6,2006
2,71,3,208
1,72,6,2035
2,72,3,168
1,73,3,2104
2,73,3,347
1,74,3,2016
2,74,3,747
1,75,3,2017
2,75,3,369
1,76,3,2051
2,76,3,176
1,77,3,2009
2,77,3,40
1,78,3,2010
2,78,3,47
1,79,6,2005
2,79,3,113
1,80,6,2016
2,80,3,67
1,81,6,2015
2,81,3,110
1,82,6,2016
2,82,8,136
1,83,6,2016
2,83,3,78
1,84,6,2017
2,84,8,78
1,85,6,2005
2,85,3,140
1,86,6,2005
2,86,3,71
1,87,6,2158
2,87,3,85
1,88,6,2016
2,88,3,64
1,89,6,2017
2,89,3,55
1,90,6,2017
2,90,3,46
1,91,6,2166
2,91,3,12
1,92,6,2009
2,92,3,11
1,93,6,2005
2,93,3,29
1,94,6,2016
2,94,3,21
1,95,6,2016
2,95,3,12
1,96,6,2006
2,96,3,16
1,97,6,2005
2,97,3,88
1,98,6,2005
2,98,3,20
1,99,6,2009
2,99,3,23
1,100,6,2016
2,100,3,21
1,101,6,2007
2,101,3,12
1,102,6,2016
2,102,3,10
1,103,6,2018
2,103,3,15
1,104,6,2009
2,104,3,203
1,105,6,2170
2,105,3,23
1,106,6,2015
2,106,3,41
1,107,6,2009
2,107,3,22
1,108,6,2016
2,108,3,22
1,109,11,2013
2,109,3,21
1,110,11,2016
2,110,3,25
1,111,11,2018
2,111,3,21
1,112,11,2006
2,112,3,33
1,113,11,2233
2,113,3,54
1,114,11,2015
2,114,3,44
1,115,11,2015
2,115,3,76
1,116,11,2016
2,116,3,29
1,117,11,2016
2,117,3,22
1,118,11,2018
2,118,3,12
1,119,13,2007
2,119,3,227
1,120,15,2017
2,120,3,241
1,121,15,2014
2,121,3,274
1,122,15,2015
2,122,3,285
1,123,15,2097
2,123,3,216
1,124,15,2019
2,124,3,21
1,125,13,2023
2,125,3,23
1,126,13,2022
2,126,3,28
1,127,20,2025
2,127,3,11
1,128,20,2015
2,128,3,25
1,129,25,2031
2,129,3,21
1,130,25,2021
2,130,3,23
1,131,25,2019
2,131,3,10
1,132,27,2011
