Poczatek gry. (27.10.2015 7:40)
Gracz,Tura,Dochod,Czas
1,1,3,1995
2,1,3,361
1,2,3,2015
2,2,3,435
1,3,3,2013
2,3,3,1382
1,4,3,2014
2,4,3,1239
1,5,3,2012
2,5,3,478
1,6,3,2015
2,6,8,136
1,7,3,2028
2,7,3,511
1,8,3,2014
2,8,3,188
1,9,3,2014
2,9,3,327
1,10,3,2014
2,10,3,137
1,11,3,2042
2,11,3,260
1,12,3,2014
2,12,3,298
1,13,3,2004
2,13,3,303
1,14,3,2013
2,14,3,478
1,15,3,2014
2,15,5,337
1,16,3,2012
2,16,5,393
1,17,3,2015
2,17,5,654
1,18,3,2014
2,18,10,650
1,19,3,2015
2,19,8,936
1,20,3,2014
2,20,8,780
1,21,3,2013
2,21,8,832
1,22,3,2013
2,22,8,587
1,23,3,2012
2,23,10,390
1,24,3,2013
2,24,5,657
1,25,3,2014
2,25,5,634
1,26,3,2005
2,26,5,933
1,27,3,2014
2,27,5,673
1,28,3,2016
2,28,5,309
1,29,3,2013
2,29,5,174
1,30,8,2009
2,30,8,109
1,31,8,2018
2,31,8,111
1,32,8,2013
2,32,6,109
1,33,8,2013
2,33,6,120
1,34,8,2014
2,34,11,140
1,35,8,2014
2,35,11,452
1,36,8,2014
2,36,11,90
1,37,8,2018
2,37,11,531
1,38,3,2015
2,38,6,529
1,39,3,2013
2,39,6,141
1,40,3,2015
2,40,3,486
1,41,3,2015
2,41,3,493
1,42,3,2013
2,42,3,686
1,43,3,2013
2,43,6,511
1,44,3,2016
2,44,6,834
1,45,3,2015
2,45,6,705
1,46,5,2016
2,46,6,835
1,47,5,2013
2,47,11,420
1,48,5,2013
2,48,11,629
1,49,3,2014
2,49,6,533
1,50,5,2005
2,50,6,566
1,51,5,2013
2,51,3,579
1,52,3,2016
2,52,3,748
1,53,3,2010
2,53,6,1041
1,54,3,2015
2,54,11,1097
1,55,3,2012
2,55,11,1187
1,56,3,2116
2,56,11,1135
1,57,3,2114
2,57,6,299
1,58,3,2013
2,58,11,156
1,59,3,2013
2,59,11,142
1,60,3,2012
2,60,11,1060
1,61,3,2006
2,61,11,1096
1,62,3,2014
2,62,13,651
1,63,3,2012
2,63,13,463
1,64,3,2014
2,64,13,283
1,65,3,2013
2,65,13,206
1,66,3,2012
2,66,13,140
1,67,3,2013
2,67,13,94
1,68,3,2014
2,68,13,126
1,69,3,2012
2,69,18,480
1,70,3,2014
2,70,18,277
1,71,3,2013
2,71,18,205
1,72,3,2076
2,72,18,131
1,73,3,2013
2,73,18,71
1,74,3,2148
2,74,18,81
1,75,3,2170
2,75,18,99
1,76,5,2013
2,76,18,96
1,77,3,2006
2,77,18,171
1,78,3,2244
2,78,13,229
1,79,3,2013
2,79,18,235
1,80,3,2013
2,80,18,135
1,81,3,2012
2,81,18,129
1,82,3,2013
2,82,20,80
1,83,3,2013
2,83,17,81
1,84,3,2010
2,84,17,134
1,85,3,2012
2,85,17,129
1,86,3,2099
2,86,20,86
1,87,3,2013
2,87,20,56
1,88,3,2119
2,88,20,224
1,89,3,2013
2,89,20,244
1,90,3,2020
2,90,20,112
1,91,3,2015
2,91,20,22
1,92,3,2011
2,92,20,19
1,93,3,2024
2,93,20,24
1,94,3,2023
2,94,20,21
1,95,3,2024
2,95,27,28
