Poczatek gry. (27.10.2015 7:30)
Gracz,Tura,Dochod,Czas
1,1,3,2009
2,1,3,337
1,2,3,2015
2,2,3,454
1,3,3,2044
2,3,3,344
1,4,3,2012
2,4,3,754
1,5,3,2015
2,5,3,808
1,6,3,2031
2,6,3,259
1,7,5,2013
2,7,8,209
1,8,5,2013
2,8,8,172
1,9,5,2004
2,9,8,144
1,10,5,2012
2,10,3,139
1,11,5,2069
2,11,3,463
1,12,5,2013
2,12,3,535
1,13,5,2013
2,13,3,703
1,14,3,2012
2,14,3,888
1,15,3,2013
2,15,3,908
1,16,3,2003
2,16,3,979
1,17,3,2003
2,17,3,692
1,18,3,2016
2,18,5,587
1,19,3,2014
2,19,3,416
1,20,3,2014
2,20,3,281
1,21,3,2012
2,21,3,745
1,22,3,2012
2,22,3,806
1,23,3,2005
2,23,3,181
1,24,3,2013
2,24,3,154
1,25,3,2013
2,25,3,140
1,26,3,2012
2,26,3,208
1,27,3,2013
2,27,3,180
1,28,3,2014
2,28,3,140
1,29,3,2013
2,29,3,149
1,30,3,2012
2,30,3,531
1,31,3,2014
2,31,3,203
1,32,3,2013
2,32,3,75
1,33,3,2013
2,33,3,86
1,34,5,2014
2,34,3,148
1,35,5,2013
2,35,3,309
1,36,5,2013
2,36,3,765
1,37,5,2013
2,37,3,470
1,38,5,2013
2,38,3,210
1,39,5,2013
2,39,5,746
1,40,5,2004
2,40,5,181
1,41,5,2013
2,41,5,170
1,42,5,2014
2,42,3,283
1,43,5,2012
2,43,3,183
1,44,5,2013
2,44,3,459
1,45,5,2013
2,45,3,706
1,46,5,2007
2,46,5,540
1,47,12,2013
2,47,5,899
1,48,12,2047
2,48,5,708
1,49,5,2006
2,49,5,1400
1,50,5,2056
2,50,3,1235
1,51,5,2015
2,51,3,704
1,52,5,2013
2,52,5,981
1,53,5,2003
2,53,3,1039
1,54,5,2014
2,54,3,185
1,55,5,2014
2,55,3,747
1,56,5,2011
2,56,3,764
1,57,5,2016
2,57,5,524
1,58,5,2004
2,58,5,520
1,59,10,2014
2,59,5,504
1,60,8,2012
2,60,5,1677
1,61,12,2014
2,61,5,250
1,62,5,2004
2,62,5,242
1,63,8,2013
2,63,5,224
1,64,8,2011
2,64,3,1418
1,65,8,2016
2,65,3,193
1,66,5,2006
2,66,3,328
1,67,5,2113
2,67,3,359
1,68,5,2008
2,68,3,344
1,69,3,2010
2,69,3,489
1,70,3,2092
2,70,3,370
1,71,3,2004
2,71,5,423
1,72,3,2033
2,72,5,203
1,73,3,2131
2,73,3,1523
1,74,6,2004
2,74,3,1743
1,75,6,2016
2,75,3,1145
1,76,3,2115
2,76,5,185
1,77,3,2050
2,77,3,209
1,78,3,2147
2,78,3,268
1,79,3,2040
2,79,5,208
1,80,8,2061
2,80,5,1282
1,81,10,2149
2,81,5,972
1,82,3,2013
2,82,3,1831
1,83,8,2015
2,83,3,1283
1,84,3,2003
2,84,3,851
1,85,3,2004
2,85,3,176
1,86,3,2013
2,86,3,179
1,87,10,2013
2,87,3,196
1,88,6,2013
2,88,3,552
1,89,8,2014
2,89,3,503
1,90,8,2010
2,90,3,737
1,91,8,2004
2,91,3,483
1,92,3,2011
2,92,3,371
1,93,3,2013
2,93,3,1026
1,94,8,2005
2,94,3,274
1,95,8,2013
2,95,5,520
1,96,8,2014
2,96,3,175
1,97,11,2003
2,97,5,203
1,98,11,2138
2,98,5,295
1,99,11,2013
2,99,3,130
1,100,11,2071
2,100,3,150
1,101,11,2012
2,101,3,103
1,102,11,2013
2,102,3,276
1,103,11,2013
2,103,3,247
1,104,11,2019
2,104,3,74
1,105,11,2013
2,105,3,68
1,106,6,2014
2,106,3,116
1,107,6,2013
2,107,3,290
1,108,8,2221
2,108,3,456
1,109,8,2012
2,109,3,366
1,110,13,2054
2,110,3,292
1,111,8,2013
2,111,3,140
1,112,10,2187
2,112,3,241
1,113,17,2019
2,113,3,275
1,114,10,2051
2,114,3,197
1,115,10,2064
2,115,3,76
1,116,10,2004
2,116,3,215
1,117,10,2004
2,117,3,239
1,118,10,2012
2,118,3,133
1,119,10,2013
2,119,3,80
1,120,10,2012
2,120,3,59
1,121,10,2013
2,121,3,26
1,122,15,2005
2,122,3,22
1,123,15,2014
2,123,3,27
1,124,15,2013
2,124,3,22
1,125,15,2013
2,125,3,20
1,126,15,2012
2,126,3,19
1,127,15,2013
2,127,3,12
1,128,22,2014
2,128,3,211
1,129,22,2013
2,129,3,18
1,130,22,2018
2,130,3,10
1,131,22,2025
2,131,3,21
1,132,22,2026
2,132,3,21
1,133,22,2025
2,133,3,21
1,134,27,2022
