Poczatek gry. (27.10.2015 4:58)
Gracz,Tura,Dochod,Czas
1,1,3,1009
2,1,3,27
1,2,3,1016
2,2,3,14
1,3,3,1006
2,3,3,10
1,4,3,1011
2,4,3,21
1,5,3,1007
2,5,5,21
1,6,3,1018
2,6,5,12
1,7,5,1004
2,7,5,21
1,8,5,1006
2,8,5,19
1,9,5,1014
2,9,5,16
1,10,5,1008
2,10,5,12
1,11,5,1007
2,11,5,12
1,12,5,1007
2,12,5,21
1,13,5,1016
2,13,5,9
1,14,5,1004
2,14,5,21
1,15,5,1007
2,15,5,13
1,16,5,1005
2,16,5,9
1,17,5,1004
2,17,5,10
1,18,12,1006
2,18,5,12
1,19,12,1007
2,19,5,19
1,20,12,1008
2,20,5,9
1,21,12,1004
2,21,5,12
1,22,12,1004
2,22,5,10
1,23,12,1010
2,23,5,10
1,24,12,1007
2,24,5,9
1,25,12,1005
2,25,5,8
1,26,12,1004
2,26,5,12
1,27,12,1007
2,27,3,10
1,28,12,1004
2,28,3,9
1,29,12,1014
2,29,3,27
1,30,12,1006
2,30,3,20
1,31,12,1014
2,31,3,9
1,32,12,1004
2,32,3,20
1,33,12,1016
2,33,3,20
1,34,12,1014
2,34,3,20
1,35,12,1014
2,35,3,9
1,36,12,1013
2,36,3,20
1,37,17,1015
2,37,3,10
1,38,17,1122
2,38,3,122
1,39,17,1014
2,39,3,26
1,40,17,1014
2,40,3,9
1,41,17,1008
2,41,3,11
1,42,17,1012
2,42,3,19
1,43,19,1016
2,43,3,19
1,44,19,1014
2,44,3,21
1,45,22,1015
