Poczatek gry. (27.10.2015 6:59)
Gracz,Tura,Dochod,Czas
1,1,3,2005
2,1,3,594
1,2,3,2004
2,2,3,486
1,3,3,2006
2,3,3,119
1,4,3,2013
2,4,3,370
1,5,3,2014
2,5,3,350
1,6,3,2014
2,6,3,304
1,7,3,2004
2,7,6,400
1,8,3,2013
2,8,6,373
1,9,3,1996
2,9,6,123
1,10,3,2004
2,10,6,130
1,11,8,2015
2,11,6,606
1,12,3,2016
2,12,8,223
1,13,3,2004
2,13,8,801
1,14,3,2004
2,14,8,153
1,15,3,2012
2,15,5,169
1,16,3,2013
2,16,5,393
1,17,3,2012
2,17,5,516
1,18,3,2013
2,18,5,543
1,19,3,2003
2,19,5,394
1,20,3,2013
2,20,8,338
1,21,3,2013
2,21,8,243
1,22,3,2012
2,22,8,239
1,23,3,2012
2,23,8,198
1,24,8,2012
2,24,8,234
1,25,3,2093
2,25,8,413
1,26,3,2013
2,26,8,478
1,27,3,2012
2,27,8,355
1,28,3,2012
2,28,13,275
1,29,3,2005
2,29,13,186
1,30,3,2014
2,30,13,187
1,31,3,2014
2,31,13,121
1,32,3,2013
2,32,13,485
1,33,3,2010
2,33,13,293
1,34,3,2012
2,34,18,456
1,35,3,2012
2,35,18,277
1,36,3,2013
2,36,18,120
1,37,3,2117
2,37,18,103
1,38,3,2013
2,38,18,70
1,39,3,2060
2,39,18,124
1,40,3,2012
2,40,18,108
1,41,3,2013
2,41,18,72
1,42,3,2036
2,42,18,67
1,43,5,2231
2,43,18,54
1,44,3,2019
2,44,18,107
1,45,3,2062
2,45,18,114
1,46,3,2013
2,46,18,88
1,47,3,2012
2,47,18,111
1,48,3,2012
2,48,18,84
1,49,3,2011
2,49,20,48
1,50,3,2099
2,50,20,269
1,51,3,2015
2,51,20,82
1,52,3,2163
2,52,20,28
1,53,3,2014
2,53,20,270
1,54,3,2014
2,54,20,20
1,55,3,2025
2,55,20,21
1,56,3,2026
2,56,17,10
1,57,3,2024
2,57,24,10
1,58,3,2024
2,58,27,19
